Year,Team,STADIUM,G,BF,AB,IP,HA,HRA,SH,SF,BBBA,K,AR,ER,ERA,AB,R,H,2B,3B,HR,RBI,SB,CS,SH,SF,BBB,SO,GIDP,E,AVG
2009,SK,GS,2,73,59,160.66,15,4,0,2,12,5,15,15,8.1,68,9,17,3,0,0,9,3,0,2,0,5,7,2,0,0.25
2009,SK,DG,9,335,287,79,66,5,3,1,44,64,31,27,3.08,300,50,86,18,1,13,48,15,6,12,3,52,40,11,9,0.287
2009,SK,DJ,9,354,309,830.33,73,12,4,0,41,74,33,29,3.13,330,60,99,15,4,13,57,15,4,8,6,48,65,6,5,0.3
2009,SK,MD,10,370,330,870.33,82,11,3,4,32,78,46,40,4.12,361,70,113,21,0,18,64,15,4,6,2,51,75,11,6,0.313
2009,SK,MU,8,332,285,79,61,5,2,1,44,75,25,19,2.16,307,48,86,14,2,9,45,15,4,6,3,45,47,7,10,0.28
2009,SK,MH,67,2635,2322,6160.66,595,78,35,13,265,537,272,252,3.68,2211,341,620,118,7,82,323,81,36,55,20,296,469,42,45,0.28
2009,SK,SJ,9,329,291,79,79,1,6,5,27,53,29,24,2.73,319,46,96,16,0,13,42,15,5,13,0,32,58,5,3,0.301
2009,SK,JS,19,775,651,172,170,14,11,5,108,146,99,88,4.6,678,108,186,30,3,18,105,22,9,26,6,107,131,19,16,0.274
2009,DOO,DG,9,362,298,78,86,12,3,6,55,40,56,49,5.65,339,86,121,22,4,9,80,7,2,1,8,60,55,12,5,0.357
2009,DOO,DJ,9,338,301,82,71,4,3,2,32,57,30,26,2.85,331,45,92,11,2,13,42,8,4,2,0,35,72,9,6,0.278
2009,DOO,MS,3,118,107,27,29,3,0,1,10,22,9,7,2.33,119,29,43,6,0,6,26,4,0,1,1,14,12,3,2,0.361
2009,DOO,MD,10,401,337,880.66,96,12,6,4,54,63,52,51,5.18,340,56,84,16,0,14,50,8,3,3,4,52,53,14,4,0.247
2009,DOO,MU,9,321,296,800.66,71,9,2,3,20,60,34,29,3.24,330,56,96,16,2,7,54,8,3,2,2,38,69,7,6,0.291
2009,DOO,MH,10,393,343,880.33,98,13,7,1,42,76,47,46,4.69,367,39,94,9,2,11,35,11,7,1,1,33,98,6,5,0.256
2009,DOO,SJ,6,213,190,51,52,3,5,2,16,42,26,23,4.06,211,29,58,12,0,9,26,4,2,2,1,18,28,3,6,0.275
2009,DOO,JS,77,3059,2622,6900.66,718,64,47,28,361,502,408,376,4.9,2554,382,698,123,23,51,356,79,29,14,23,358,462,74,49,0.273
2009,LOT,DG,9,355,303,760.66,83,14,3,1,48,48,58,57,6.69,307,43,82,17,0,5,41,10,1,5,5,44,66,6,6,0.267
2009,LOT,DJ,6,231,197,52,54,7,2,2,30,26,29,25,4.33,209,28,60,13,1,9,26,5,3,1,2,28,40,6,6,0.287
2009,LOT,MS,5,201,175,42,61,8,1,1,24,21,35,30,6.43,155,11,39,9,0,5,10,2,0,0,1,16,31,6,5,0.252
2009,LOT,MD,9,345,295,76,86,2,3,5,42,47,46,43,5.09,302,44,79,17,0,16,42,7,4,5,0,34,53,8,4,0.262
2009,LOT,MU,9,321,270,75,66,5,5,3,43,48,35,34,4.08,305,29,72,9,0,4,27,6,1,2,1,23,66,5,5,0.236
2009,LOT,MH,10,385,333,83,97,16,8,1,43,69,59,56,6.07,339,43,93,19,1,8,41,9,2,5,5,35,71,11,10,0.274
2009,LOT,SJ,62,2451,2145,5570.66,628,66,38,20,247,325,300,273,4.41,2013,316,578,124,8,47,296,43,26,34,27,232,340,51,50,0.287
2009,LOT,JS,20,767,682,174,189,16,7,9,69,114,96,84,4.34,688,108,192,41,5,23,101,19,4,7,8,100,128,25,10,0.279
2009,LOT,CJ,3,109,101,26,26,5,0,0,8,24,11,11,3.81,102,15,28,3,0,4,13,5,4,1,0,12,21,3,0,0.275
2009,SAM,DG,67,2748,2324,606,658,75,41,30,353,457,375,344,5.11,2201,393,620,120,6,85,377,74,23,36,27,346,371,46,39,0.282
2009,SAM,DJ,6,243,200,52,56,7,4,3,36,55,34,34,5.88,209,34,64,7,2,6,31,6,1,7,3,24,39,5,1,0.306
2009,SAM,MS,2,54,48,15,10,2,0,0,6,9,2,2,1.2,56,6,18,3,0,2,6,0,1,0,0,10,9,4,0,0.321
2009,SAM,MD,9,343,293,77,81,15,5,5,40,58,57,46,5.38,330,45,98,25,2,7,40,9,1,5,2,41,63,7,9,0.297
2009,SAM,MU,9,329,287,78,72,6,7,2,33,66,29,26,3,301,20,66,17,0,4,18,7,7,6,2,35,55,5,7,0.219
2009,SAM,MH,10,357,304,82,84,10,5,3,44,68,41,39,4.28,333,40,85,14,0,12,38,6,4,5,0,46,83,7,7,0.255
2009,SAM,SJ,8,301,255,650.33,79,10,7,2,37,52,47,47,6.47,270,28,71,14,0,5,28,3,2,2,3,36,39,9,5,0.263
2009,SAM,JS,19,717,597,1600.33,161,9,11,6,103,112,104,95,5.33,651,102,172,33,4,17,96,16,8,6,6,99,105,19,12,0.264
2009,SAM,CJ,3,117,104,28,25,7,0,0,13,28,11,11,3.54,108,17,30,0,1,8,16,4,3,0,0,14,25,6,0,0.278
2009,NEX,GS,1,35,26,8,10,2,2,0,7,2,5,5,5.63,30,0,4,0,0,0,0,0,1,0,0,2,6,1,0,0.133
2009,NEX,DG,10,376,319,820.66,89,17,5,4,48,55,62,60,6.53,322,28,75,9,1,8,26,10,5,5,2,48,79,9,6,0.233
2009,NEX,DJ,10,391,333,860.33,85,12,5,1,52,82,62,55,5.73,353,68,106,16,0,14,64,22,6,7,6,58,70,8,7,0.3
2009,NEX,MD,66,2675,2301,601,634,100,35,14,325,437,393,364,5.45,2199,355,607,133,12,78,342,95,30,28,24,286,447,55,47,0.276
2009,NEX,MU,9,323,284,77,63,6,5,1,33,60,37,31,3.62,305,44,83,16,0,9,41,19,7,5,4,46,64,6,7,0.272
2009,NEX,MH,9,366,303,810.33,87,14,11,4,48,59,55,51,5.64,310,39,70,8,0,12,38,8,6,5,2,44,64,5,3,0.226
2009,NEX,SJ,10,358,317,84,84,8,2,5,34,39,50,47,5.04,353,59,115,23,1,11,58,4,3,6,8,52,47,15,7,0.326
2009,NEX,JS,18,697,606,154,179,17,8,4,79,106,98,92,5.38,614,90,159,23,6,21,81,34,9,8,2,74,128,17,13,0.259
2009,LG,DG,10,393,325,850.33,97,9,11,3,54,39,57,52,5.48,349,46,90,15,5,10,41,18,6,8,2,40,71,4,6,0.258
2009,LG,DJ,7,295,241,59,78,5,4,4,46,42,49,46,7.02,246,45,69,7,0,11,40,19,0,3,4,45,50,6,5,0.28
2009,LG,MD,10,414,348,860.66,112,16,6,5,55,62,72,68,7.06,348,63,100,19,1,15,61,14,7,8,2,52,58,13,6,0.287
2009,LG,MU,10,391,326,86,91,9,7,2,56,64,56,53,5.55,354,32,91,15,0,3,30,12,0,6,3,45,60,6,2,0.257
2009,LG,MH,9,359,304,80,83,10,10,2,43,61,43,41,4.61,309,34,78,4,1,6,34,2,2,8,5,33,67,8,8,0.252
2009,LG,SJ,9,359,307,75,101,8,7,3,42,44,54,49,5.88,314,56,101,12,2,10,51,6,7,7,3,44,47,11,8,0.322
2009,LG,JS,75,2998,2573,678,712,96,40,23,362,440,399,367,4.87,2483,376,693,102,11,69,353,68,23,56,24,328,413,73,47,0.279
2009,LG,CJ,3,130,111,25,42,12,0,1,18,25,33,31,11.16,102,18,29,8,1,5,17,2,2,1,2,14,15,3,2,0.284
2009,HAN,GS,3,130,109,29,29,1,0,0,21,26,17,12,3.72,117,18,29,3,1,6,17,0,0,0,1,10,37,2,2,0.248
2009,HAN,DG,10,391,332,82,100,20,5,5,49,69,74,73,8.01,358,50,103,20,2,11,49,9,1,3,4,43,78,8,7,0.288
2009,HAN,DJ,57,2387,2043,520,595,84,33,25,286,418,349,328,5.68,1921,287,504,86,3,62,271,39,9,25,13,278,410,51,40,0.262
2009,HAN,MD,9,333,297,78,75,8,3,1,32,66,42,36,4.15,323,60,88,25,1,18,57,7,2,2,0,46,73,7,8,0.272
2009,HAN,MU,6,232,192,50,54,8,1,1,38,32,38,38,6.84,203,25,50,10,3,2,22,1,2,2,2,33,58,5,2,0.246
2009,HAN,MH,10,392,325,82,103,14,7,7,53,66,68,60,6.59,346,36,87,9,1,13,35,1,0,1,0,25,87,12,9,0.251
2009,HAN,SJ,10,390,332,850.66,100,10,6,8,44,60,66,56,5.88,358,38,103,17,0,9,37,2,2,3,3,29,52,16,7,0.288
2009,HAN,JS,19,735,637,1640.33,192,14,8,7,83,110,101,95,5.2,678,88,184,24,1,19,86,8,3,7,7,76,145,14,12,0.271
2009,HAN,CJ,9,356,312,83,87,17,2,2,40,61,50,45,4.88,316,55,93,17,1,24,55,2,1,0,1,39,77,11,7,0.294
2010,SK,GS,2,87,72,20,20,1,4,0,11,18,5,5,2.25,72,17,18,4,1,0,16,6,1,1,2,11,13,3,0,0.25
2010,SK,DG,10,361,302,84,76,5,10,2,47,69,46,44,4.71,335,38,83,13,1,8,34,10,5,11,2,36,64,3,5,0.248
2010,SK,DJ,10,370,318,90,67,4,5,1,46,86,32,27,2.7,365,64,109,20,0,17,60,21,5,9,2,48,56,7,7,0.299
2010,SK,MD,9,339,284,78,73,3,6,3,46,75,36,34,3.92,299,48,83,20,0,7,47,15,5,10,2,48,55,5,4,0.278
2010,SK,MU,7,268,233,650.66,46,1,8,0,27,62,15,15,2.06,248,40,69,14,0,2,36,12,1,8,2,34,48,6,2,0.278
2010,SK,MH,66,2547,2216,595,547,80,43,9,279,528,286,252,3.81,2078,325,549,97,10,62,293,64,36,65,23,280,396,42,46,0.264
2010,SK,SJ,10,385,347,900.33,96,7,1,3,34,85,45,42,4.18,372,70,121,25,3,11,69,18,6,16,4,40,53,2,9,0.325
2010,SK,JS,19,757,645,1750.33,149,16,8,4,100,168,80,75,3.85,670,102,185,29,1,13,93,15,10,27,7,86,128,18,8,0.276
2010,SAM,DG,66,2566,2268,600,596,64,45,17,235,445,292,265,3.98,2119,318,568,100,9,53,291,84,19,50,24,310,440,56,46,0.268
2010,SAM,DJ,10,377,326,90,78,9,4,2,45,92,36,34,3.4,354,71,110,20,1,14,63,17,9,11,2,72,71,12,7,0.311
2010,SAM,MD,10,395,344,88,99,5,6,4,41,74,50,44,4.5,339,53,101,22,0,10,51,11,8,10,5,65,56,11,6,0.298
2010,SAM,MU,10,378,322,87,82,7,4,4,48,78,43,42,4.34,352,61,101,15,0,7,55,14,4,9,4,52,80,5,3,0.287
2010,SAM,MH,9,321,276,75,67,7,8,2,35,66,43,37,4.44,293,28,65,8,0,7,27,12,3,6,2,50,84,6,10,0.222
2010,SAM,SJ,9,369,331,840.66,90,9,7,3,28,67,44,41,4.36,328,51,92,24,0,9,50,5,5,12,1,36,66,5,6,0.28
2010,SAM,JS,19,713,622,169,156,2,10,6,75,129,67,60,3.2,651,99,170,23,4,18,93,15,7,13,6,111,119,16,14,0.261
2010,DOO,GS,3,118,104,28,21,4,1,0,13,23,13,7,2.25,111,11,34,6,0,1,11,4,5,3,0,14,17,1,2,0.306
2010,DOO,DG,10,369,317,85,81,13,7,6,39,62,50,48,5.08,348,58,95,23,3,11,57,16,5,5,1,48,67,6,6,0.273
2010,DOO,DJ,10,357,321,88,72,8,4,3,29,75,32,26,2.66,347,64,96,17,0,15,59,10,5,4,5,50,62,4,8,0.277
2010,DOO,MD,9,349,303,84,66,4,6,2,38,63,23,20,2.14,313,43,80,17,1,6,41,18,3,7,3,57,65,7,4,0.256
2010,DOO,MU,7,263,221,580.33,61,2,5,4,33,47,31,29,4.47,221,23,50,10,0,3,22,5,5,3,3,28,52,5,4,0.226
2010,DOO,MH,9,331,283,77,71,9,8,3,37,53,40,39,4.56,323,58,93,12,2,20,54,6,3,3,0,50,60,8,5,0.288
2010,DOO,SJ,10,393,348,820.33,114,24,3,2,40,54,87,80,8.74,362,57,111,15,3,15,56,4,5,3,3,27,64,8,5,0.307
2010,DOO,JS,75,2951,2576,677,704,71,55,27,293,511,393,357,4.75,2513,417,717,124,16,78,406,65,30,26,23,348,447,58,57,0.285
2010,LOT,GS,2,67,64,18,14,2,1,0,2,8,6,6,3,71,12,18,5,2,1,10,0,1,1,0,7,10,0,0,0.254
2010,LOT,DG,10,368,336,87,93,6,4,3,25,71,44,42,4.34,344,56,96,14,1,19,53,10,3,7,4,34,61,9,6,0.279
2010,LOT,DJ,10,361,307,840.66,77,10,6,5,42,48,47,38,4.04,342,52,91,15,0,17,49,14,4,4,0,29,68,6,9,0.266
2010,LOT,MS,7,254,231,64,46,6,1,1,21,36,21,20,2.81,232,40,67,3,0,16,40,8,1,3,1,22,29,3,4,0.289
2010,LOT,MD,10,375,330,94,70,4,4,3,37,59,30,29,2.78,357,63,108,23,1,9,62,13,7,5,10,50,57,12,8,0.303
2010,LOT,MU,8,302,253,710.33,59,7,7,3,39,41,28,26,3.28,281,37,76,10,1,7,36,14,4,6,3,32,58,6,9,0.27
2010,LOT,MH,9,340,303,76,90,14,4,3,30,46,52,47,5.57,303,43,70,9,0,14,39,6,5,4,1,25,77,6,6,0.231
2010,LOT,SJ,59,2455,2150,547,654,83,56,16,233,379,376,331,5.45,2089,362,619,113,9,72,342,42,19,25,16,233,394,47,50,0.296
2010,LOT,JS,18,682,605,152,188,17,6,3,68,91,106,101,5.98,654,108,200,28,2,30,108,17,7,5,6,55,119,16,10,0.306
2010,KIA,GS,9,362,317,85,83,2,5,2,38,54,46,35,3.71,315,41,83,11,2,11,40,11,1,6,0,32,61,7,10,0.263
2010,KIA,DG,9,348,302,790.66,82,5,9,1,36,82,31,29,3.28,307,31,76,14,0,5,26,7,5,12,0,33,62,6,3,0.248
2010,KIA,DJ,7,266,237,60,63,7,3,1,25,57,32,28,4.2,238,34,65,7,0,7,30,7,3,5,2,27,40,6,6,0.273
2010,KIA,MD,10,378,326,870.33,88,5,8,3,41,62,33,29,2.99,320,43,72,13,3,7,39,6,7,10,3,64,69,6,4,0.225
2010,KIA,MU,58,2308,1978,528,514,38,52,18,260,408,288,267,4.55,1863,258,483,81,9,38,244,54,17,42,15,268,390,51,37,0.259
2010,KIA,MH,10,360,315,840.33,77,7,10,0,35,60,35,30,3.2,325,31,77,13,1,5,29,4,4,9,2,39,61,13,7,0.237
2010,KIA,SJ,9,367,327,820.66,97,5,4,2,34,58,44,41,4.46,337,73,108,20,0,14,73,14,4,8,4,48,61,8,3,0.32
2010,KIA,JS,19,745,651,1580.66,208,23,11,7,76,93,127,113,6.41,638,84,163,29,2,16,77,13,9,16,6,83,117,12,15,0.255
2010,KIA,CJ,2,71,66,18,15,1,0,1,4,11,5,5,2.5,73,16,21,2,0,3,16,1,2,1,1,14,4,1,1,0.288
2010,LG,DG,9,372,300,820.66,80,5,9,7,56,61,44,43,4.68,341,40,97,12,0,7,34,17,4,3,4,27,77,7,5,0.284
2010,LG,DJ,6,231,198,51,53,6,1,1,31,42,33,31,5.47,209,36,59,12,1,2,34,8,0,5,1,27,44,6,5,0.282
2010,LG,MD,9,350,302,83,74,6,7,2,39,50,37,36,3.9,321,43,81,16,3,10,42,18,6,4,7,51,67,5,4,0.252
2010,LG,MU,9,346,296,78,86,7,7,1,42,53,55,49,5.65,323,67,92,18,0,10,65,11,3,11,3,36,49,4,7,0.285
2010,LG,MH,10,391,322,820.66,100,15,14,6,49,57,73,61,6.64,330,34,72,5,1,12,33,12,7,4,0,29,84,4,12,0.218
2010,LG,SJ,10,398,340,84,105,13,6,4,48,62,76,71,7.61,350,60,97,18,1,16,54,14,4,9,1,39,65,9,7,0.277
2010,LG,JS,77,3124,2653,7020.66,747,67,57,30,384,456,409,381,4.88,2630,394,746,138,11,57,376,88,30,44,28,316,486,61,50,0.284
2010,LG,CJ,3,114,93,24,34,6,5,1,15,12,19,18,6.75,100,14,26,4,0,7,14,1,2,2,0,15,35,1,2,0.26
2010,NEX,DG,9,351,284,75,81,6,6,2,59,45,44,40,4.8,307,33,78,10,1,8,31,9,2,4,2,23,64,7,6,0.254
2010,NEX,DJ,6,219,185,520.33,47,4,3,2,28,36,27,22,3.78,203,20,46,15,1,4,18,7,4,1,1,27,43,6,3,0.227
2010,NEX,MS,3,112,102,250.66,29,8,0,1,9,12,18,16,5.61,96,11,18,2,0,3,10,3,1,1,1,9,12,3,1,0.188
2010,NEX,MD,67,2745,2268,621,603,54,52,34,391,442,342,314,4.55,2201,249,551,95,7,32,234,72,26,45,18,285,439,56,45,0.25
2010,NEX,MU,9,328,282,77,72,9,6,1,39,58,38,37,4.32,301,39,77,16,2,5,38,12,1,9,3,42,65,11,5,0.256
2010,NEX,MH,10,371,301,850.66,74,7,14,4,52,54,47,46,4.83,346,54,97,14,4,13,52,6,6,11,3,45,83,5,9,0.28
2010,NEX,SJ,6,229,200,510.66,52,9,3,0,26,35,29,24,4.18,211,27,61,7,0,11,27,3,3,2,1,18,38,6,6,0.289
2010,NEX,JS,20,769,668,1720.33,184,22,8,4,89,130,96,89,4.65,680,118,207,34,5,10,111,19,12,21,13,88,110,23,16,0.304
2010,NEX,CJ,3,107,90,25,20,3,1,0,16,20,11,11,3.96,107,19,30,6,0,1,18,4,1,1,1,11,20,2,2,0.28
2010,HAN,GS,2,81,75,16,28,4,0,0,6,12,17,17,9.56,63,6,13,2,0,0,6,3,0,0,0,6,14,5,1,0.206
2010,HAN,DG,9,334,278,720.33,75,13,5,3,48,50,59,55,6.84,286,36,71,9,2,6,35,15,6,3,4,34,50,3,9,0.248
2010,HAN,DJ,59,2390,2058,537,576,76,39,13,280,384,341,317,5.31,1892,239,457,73,6,48,219,55,32,26,15,246,436,50,36,0.242
2010,HAN,MS,4,146,130,33,38,8,3,0,13,17,22,22,6,135,10,28,2,0,3,10,2,1,0,0,12,24,3,1,0.207
2010,HAN,MD,10,364,312,85,81,5,8,1,43,56,40,33,3.49,319,49,78,8,1,5,46,9,9,6,4,56,73,9,5,0.245
2010,HAN,MU,8,303,256,65,77,5,5,2,40,51,48,45,6.23,252,21,49,13,0,4,21,4,1,6,0,36,56,6,4,0.194
2010,HAN,MH,9,332,278,760.33,70,3,7,5,42,60,35,30,3.54,296,38,73,11,1,9,38,2,6,6,1,41,79,5,6,0.247
2010,HAN,SJ,5,222,196,470.66,65,5,1,2,23,33,37,37,6.99,190,38,64,6,0,7,37,2,3,6,2,25,32,5,0,0.337
2010,HAN,JS,19,769,655,165,203,16,13,13,88,84,115,103,5.62,639,71,151,28,3,12,62,18,9,16,5,86,136,10,13,0.236
2010,HAN,CJ,8,326,280,72,77,11,4,2,40,59,49,46,5.75,249,35,69,8,0,10,34,11,3,6,2,35,43,10,5,0.277
2011,SAM,DG,67,2581,2303,612,600,51,47,14,217,432,262,231,3.4,2153,315,551,89,10,48,296,84,23,37,21,301,445,40,31,0.256
2011,SAM,DJ,6,218,196,50,59,2,7,2,13,42,26,22,3.96,191,19,41,9,0,7,18,4,0,6,1,12,43,3,4,0.215
2011,SAM,MD,9,329,295,78,75,3,6,2,26,71,31,26,3,320,45,95,14,3,8,44,17,8,6,1,47,72,8,6,0.297
2011,SAM,MU,9,354,311,78,85,8,3,0,40,53,49,42,4.85,309,47,83,13,1,6,44,15,1,4,4,35,69,7,4,0.269
2011,SAM,MH,10,379,331,92,82,10,11,3,34,61,31,29,2.84,360,49,93,23,1,7,49,5,5,2,3,50,102,9,8,0.258
2011,SAM,SJ,10,372,337,88,92,6,5,2,28,59,41,28,2.86,352,42,94,13,1,7,39,5,5,3,4,40,63,9,12,0.267
2011,SAM,JS,19,741,663,1730.33,173,11,8,5,65,116,62,56,2.91,652,94,163,30,4,9,81,23,8,11,8,88,118,16,10,0.25
2011,SAM,CJ,3,103,91,25,25,1,0,2,10,7,11,11,3.96,100,14,30,2,0,3,14,5,1,4,1,18,28,5,0,0.3
2011,SK,DG,9,324,280,78,57,3,6,1,36,70,29,23,2.65,318,34,88,10,2,7,33,10,3,9,1,36,64,5,8,0.277
2011,SK,DJ,9,344,284,800.66,61,8,6,1,53,84,31,31,3.46,325,53,86,18,2,11,53,9,2,4,2,36,72,4,1,0.265
2011,SK,MD,10,385,319,900.66,67,6,10,2,54,86,38,37,3.67,336,45,79,14,1,4,40,16,5,15,6,55,79,6,4,0.235
2011,SK,MU,10,364,303,85,73,7,7,5,49,61,38,37,3.92,329,37,81,15,3,6,34,9,4,10,1,51,76,7,2,0.246
2011,SK,MH,67,2569,2226,616,521,53,45,14,284,539,268,245,3.58,2137,273,547,89,9,55,265,47,32,75,17,245,428,46,34,0.256
2011,SK,SJ,9,353,300,770.33,92,9,10,4,39,57,52,49,5.7,298,48,85,19,0,9,47,7,8,12,4,36,58,9,5,0.285
2011,SK,JS,19,693,579,1640.66,130,7,15,8,91,109,66,54,2.95,661,94,191,39,1,8,89,7,7,22,5,78,114,11,14,0.289
2011,LOT,DG,9,359,313,780.33,99,7,6,6,34,65,49,45,5.17,322,50,88,12,2,12,48,8,3,3,6,20,51,6,4,0.273
2011,LOT,DJ,7,269,236,65,56,2,6,0,27,56,19,18,2.49,256,32,61,8,1,2,30,13,2,5,2,35,63,5,8,0.238
2011,LOT,MD,9,325,287,76,77,8,9,0,29,46,45,42,4.97,299,35,70,12,0,4,29,11,4,2,2,38,47,12,8,0.234
2011,LOT,MU,9,320,284,750.33,77,5,6,0,30,45,35,32,3.82,306,51,91,19,0,7,48,12,2,4,1,42,56,10,4,0.297
2011,LOT,MH,10,364,321,880.33,85,7,11,4,28,57,46,36,3.67,335,40,77,10,0,9,40,8,5,3,4,47,85,12,10,0.23
2011,LOT,SJ,67,2641,2308,612,645,63,56,18,259,395,320,285,4.19,2283,386,688,129,22,62,362,34,32,35,23,268,422,54,59,0.301
2011,LOT,JS,20,754,671,1740.33,191,16,8,3,72,111,86,77,3.98,717,97,218,32,5,11,88,23,10,9,5,72,96,24,13,0.304
2011,LOT,CJ,2,82,73,170.66,26,5,0,0,9,12,19,19,9.68,81,22,31,4,0,4,21,3,0,0,1,8,16,1,0,0.383
2011,KIA,GS,9,344,306,81,78,8,8,0,30,75,41,38,4.22,296,51,84,15,1,9,48,10,1,5,1,51,50,9,5,0.284
2011,KIA,DG,10,354,306,84,68,6,7,1,40,59,40,35,3.75,340,35,84,17,0,6,32,10,3,7,1,33,65,3,6,0.247
2011,KIA,DJ,10,380,329,85,94,14,6,3,41,55,70,67,7.09,349,56,104,19,0,9,55,9,4,4,4,57,73,12,6,0.298
2011,KIA,MD,9,332,289,780.33,76,3,6,2,35,65,29,28,3.22,292,42,69,10,0,8,42,15,3,9,7,47,45,9,3,0.236
2011,KIA,MU,57,2223,1933,512,503,33,34,13,243,423,261,230,4.04,1822,278,489,91,8,45,265,41,17,47,13,279,322,37,32,0.268
2011,KIA,MH,9,320,271,80,56,3,15,2,32,64,17,14,1.58,284,26,63,6,0,7,24,7,4,9,1,44,75,10,6,0.222
2011,KIA,SJ,10,357,323,820.66,96,11,4,2,28,59,60,57,6.21,343,43,94,13,1,12,40,9,2,9,0,30,47,13,5,0.274
2011,KIA,JS,19,681,583,1600.66,146,9,12,2,84,120,62,61,3.42,647,96,190,33,5,10,91,12,4,19,7,72,105,17,4,0.294
2011,DOO,DG,9,343,289,83,68,7,7,3,44,71,36,32,3.47,326,35,83,9,1,9,33,13,7,5,2,30,69,7,5,0.255
2011,DOO,DJ,9,353,302,79,85,8,10,2,39,72,50,48,5.47,321,56,91,15,3,9,53,13,3,5,5,43,67,6,7,0.283
2011,DOO,MD,10,377,328,850.33,92,6,6,4,39,73,41,31,3.27,333,47,90,21,1,7,44,12,5,4,4,51,58,11,6,0.27
2011,DOO,MU,9,339,274,74,69,6,9,5,51,56,40,37,4.5,307,36,81,14,1,5,32,10,2,5,3,39,64,8,7,0.264
2011,DOO,MH,10,357,309,860.66,76,11,10,3,35,57,38,33,3.43,324,43,74,13,1,9,42,6,6,5,1,43,68,7,7,0.228
2011,DOO,SJ,9,350,299,80,78,10,6,2,43,58,46,43,4.84,335,53,109,21,1,6,52,6,5,4,3,43,50,9,3,0.325
2011,DOO,JS,77,3051,2662,7000.66,763,48,62,26,300,468,368,339,4.35,2552,344,693,103,19,47,322,70,29,45,21,345,423,70,46,0.272
2011,LG,GS,3,126,109,26,33,5,1,0,16,18,22,19,6.58,108,22,27,7,0,6,20,1,0,1,0,12,27,0,4,0.25
2011,LG,DG,10,374,322,84,85,9,4,2,46,66,54,48,5.14,353,51,102,18,1,7,47,11,3,5,2,30,61,11,4,0.289
2011,LG,DJ,10,398,339,940.66,69,6,5,0,54,84,30,28,2.66,370,58,98,16,1,15,54,17,5,9,0,49,71,5,7,0.265
2011,LG,MD,10,380,323,880.33,83,6,7,3,47,70,45,39,3.97,343,38,85,14,0,5,32,18,2,7,2,48,66,12,12,0.248
2011,LG,MU,7,270,228,600.33,58,5,4,1,37,33,36,34,5.07,241,31,60,11,0,3,31,6,4,5,1,28,58,6,3,0.249
2011,LG,MH,9,351,301,780.66,77,10,9,1,40,58,43,37,4.23,304,36,75,10,1,6,34,11,6,10,2,41,64,3,4,0.247
2011,LG,SJ,9,364,322,770.33,99,7,1,2,39,67,57,49,5.7,323,60,109,21,0,12,55,7,5,9,3,42,41,10,9,0.337
2011,LG,JS,75,2946,2550,6840.33,669,32,67,25,304,431,333,296,3.89,2480,283,647,95,12,40,266,45,27,40,27,262,470,59,54,0.261
2011,HAN,GS,3,112,97,26,25,3,2,1,12,17,17,16,5.54,102,12,26,4,1,2,9,2,0,4,0,7,25,2,3,0.255
2011,HAN,DG,10,383,330,84,88,11,5,3,45,56,52,49,5.25,329,33,86,15,1,5,33,2,6,8,1,40,48,7,7,0.261
2011,HAN,DJ,61,2482,2161,566,558,67,37,15,269,477,314,293,4.66,1999,273,508,83,8,45,262,52,34,60,10,287,450,41,32,0.254
2011,HAN,MD,9,317,272,75,66,3,5,7,33,80,35,32,3.84,275,24,62,5,0,3,21,9,5,14,0,50,62,12,7,0.225
2011,HAN,MU,6,251,206,50,72,7,10,0,35,32,44,42,7.56,203,25,51,10,1,2,23,8,4,3,1,21,47,3,5,0.251
2011,HAN,MH,10,368,322,85,85,10,7,2,37,72,48,45,4.76,332,49,80,9,0,9,46,8,6,12,2,33,76,4,7,0.241
2011,HAN,SJ,10,415,363,82,130,10,2,7,43,63,80,66,7.24,328,34,78,10,0,10,31,8,2,7,4,28,59,9,10,0.238
2011,HAN,JS,19,739,646,162,188,10,7,7,79,97,101,88,4.89,635,88,170,17,3,11,81,9,16,22,5,77,120,7,11,0.268
2011,HAN,CJ,5,213,181,45,61,7,4,2,26,44,36,36,7.2,164,30,51,7,0,6,30,2,3,0,2,19,19,8,0,0.311
2011,NEX,GS,3,115,90,24,26,1,2,0,23,15,12,12,4.5,96,7,25,3,1,0,7,0,3,3,0,11,23,2,0,0.26
2011,NEX,DG,10,376,313,810.33,86,5,2,5,56,58,55,46,5.09,315,24,69,11,2,5,24,4,4,10,1,28,74,4,7,0.219
2011,NEX,DJ,10,395,313,870.66,84,5,20,2,60,57,47,45,4.62,349,40,77,16,1,14,39,10,2,4,1,37,88,2,7,0.221
2011,NEX,MD,66,2613,2198,603,550,39,57,22,336,429,276,244,3.64,2113,264,536,95,8,35,238,56,25,49,20,263,491,48,55,0.254
2011,NEX,MU,7,263,216,59,55,7,8,2,37,42,36,34,5.19,238,34,56,13,1,4,30,3,2,3,2,27,53,6,3,0.235
2011,NEX,MH,9,335,282,73,86,4,12,2,39,59,50,49,6.04,287,25,59,6,0,6,24,4,4,4,1,26,69,7,3,0.206
2011,NEX,SJ,10,398,339,860.33,101,9,7,4,48,59,50,46,4.8,329,40,76,11,1,7,36,8,8,12,0,40,77,7,9,0.231
